SearchID,AdID,Position,ObjectType,HistCTR,IsClick
39981958,28662568,8,1,,
8210215,33450578,1,3,0.032214,0
100852997,13671281,7,3,0.014268,0
72300048,28591143,7,3,0.000998,0
103381540,5061652,7,3,0.030298,0
62440503,11567398,1,3,0.059394,0
58836716,16911443,2,2,,
20642796,36373089,1,3,0.018743,0
50559527,27147362,6,1,,
59948180,35666392,7,3,0.002384,0
103799272,9283004,7,3,0.003507,0
109229968,7408771,2,2,,
99903368,13953968,2,2,,
86907302,25988725,2,2,,
80793278,35591749,7,3,0.005435,0
46845168,9896066,7,3,0.003145,0
97624545,12058114,7,3,0.004158,0
21032672,23968902,7,3,0.000999,0
67599301,27617980,7,3,1e-05,0
86682497,14762216,2,2,,
10407013,5439113,7,3,0.000784,0
91719298,8043354,1,3,0.003695,0
26966866,31622323,2,1,,
56413018,26402314,6,1,,
53454044,14846917,2,1,,
67409159,8097611,1,3,0.002687,0
109684841,173656,7,3,0.027174,0
6817679,20217182,7,3,0.002077,0
78067673,24638050,1,3,0.004645,0
91915569,19755546,6,1,,
112655299,8940821,8,1,,
73564573,29009322,1,3,0.016342,0
16947361,23023328,8,1,,
51085660,680804,1,3,0.007142,0
46267314,31547192,2,1,,
48648567,3313416,8,1,,
61775355,36222944,6,1,,
54088022,14289653,2,2,,
10101931,28360543,8,1,,
34933918,19581290,8,1,,
2213304,6718520,1,3,0.00929,0
20815581,25668452,1,3,0.011244,0
74900051,16290484,6,1,,
48877634,22428242,1,3,0.002646,0
55944265,2057489,1,3,0.002099,0
100749081,6915853,7,3,0.003491,0
45261050,28493014,8,1,,
9709955,7326119,7,3,0.010638,0
95236566,30751309,6,1,,
32334064,28267397,8,1,,
60598448,5053353,6,1,,
97381779,18204292,7,3,0.007609,0
55359361,36773119,2,1,,
99381120,31875307,7,3,0.016917,0
72880643,17530775,1,3,0.002946,0
46870580,33072553,7,3,0.001676,0
108092503,13026050,7,3,0.000693,0
89340936,2883857,6,1,,
87444016,13539163,8,1,,
79947157,26569016,2,1,,
42354505,30718262,8,1,,
90448931,13715230,7,3,0.040885,0
74228995,12276788,7,3,0.008057,0
75608109,14880485,7,3,0.001177,0
46178061,16766499,7,3,0.007163,0
74701099,11801992,1,3,0.003616,0
67355665,13281540,7,3,0.0004,0
22798319,11312084,7,3,0.002168,0
29811620,33734977,2,1,,
18039692,19511590,2,2,,
87511774,19547613,1,3,0.033898,0
56398775,3741151,1,3,1e-05,0
52553235,32297574,6,1,,
91927440,12276788,7,3,0.006607,0
66397574,25555833,1,3,0.005386,0
1618589,25950825,6,1,,
94762841,10549084,1,3,0.007286,0
50584291,18909799,1,3,0.024688,0
109514786,16386087,2,1,,
75193996,18514731,1,3,0.003817,0
11715043,8438109,2,1,,
32155686,28670511,8,1,,
6878267,27634162,6,1,,
10479384,27613464,2,1,,
63541478,28377895,1,3,0.010781,0
16408802,17381684,8,1,,
55257533,35008375,7,3,0.003601,0
4723090,10205988,2,1,,
23868693,32689123,8,1,,
39393352,34357117,1,3,0.024242,0
88093781,9087533,1,3,0.043649,0
36759540,32415743,7,1,,
25681683,10993840,1,3,0.120486,0
8216902,3408441,1,3,0.003735,0
111867834,1211656,2,1,,
94210235,26891803,2,1,,
108875981,28804225,7,3,0.011494,0
78789838,33549639,6,1,,
18679297,22921257,1,3,0.005396,0
26852480,6669280,7,3,0.001917,0
53502632,26605580,1,3,0.045094,0
76208988,25694245,2,1,,
95553294,12210655,1,3,0.002602,0
97557060,34776564,1,3,0.019296,0
2139587,21236539,2,1,,
14272001,5670296,6,1,,
59214463,28510356,1,3,1e-05,1
104517916,6993194,1,3,0.001957,0
98172510,25207345,8,1,,
98435983,12292729,1,3,0.020202,0
15204551,25033669,1,3,0.012345,0
3463650,4801182,1,3,0.015599,0
99590400,14207907,1,3,0.009864,0
58187148,24405116,2,2,,
37895864,23656356,8,1,,
22791672,32093996,1,3,0.003347,0
29797364,8213128,2,2,,
59020702,34084553,7,3,0.002753,0
74801985,35666392,7,3,0.00207,0
59387361,32514486,2,2,,
104366338,5098366,1,3,0.004864,0
77677589,5403769,2,2,,
82087989,26947276,2,2,,
76099805,13444496,1,3,0.040885,0
74168648,7840733,2,2,,
1103882,35801861,8,1,,
92381895,34864495,7,3,0.003328,0
65889380,23025669,1,3,0.003726,0
94133194,8680018,6,1,,
62086166,35798113,6,1,,
35055920,25404627,8,1,,
62388686,41891,7,3,0.002676,0
32836996,32757277,1,3,0.016602,0
13288495,10297302,2,1,,
35146504,3027369,1,3,0.025734,0
67663796,35861572,2,2,,
32131769,14203415,2,1,,
27559307,15459122,6,1,,
23270508,36016308,2,1,,
9891339,8019188,6,1,,
31918245,10906455,8,1,,
14008111,22787839,6,1,,
15669778,9413853,7,3,0.007755,0
104392021,7173187,1,3,0.045094,0
29405715,954836,6,1,,
11079806,11637006,2,1,,
27351575,31412050,8,1,,
71668779,13034342,2,2,,
13669919,36487489,2,1,,
99953873,19431132,1,3,0.023193,0
1303890,26886174,7,3,0.000571,0
19886447,31771146,2,1,,
82284027,26636725,2,2,,
110367935,20058023,7,3,0.004579,0
80557399,33975015,6,1,,
81102254,2620941,8,1,,
101781414,28287231,1,3,0.004117,0
103749786,4142394,7,3,0.000677,0
52898609,2902233,7,3,0.006388,0
112716699,15480244,7,3,0.003549,0
13320504,7982856,1,3,0.026316,0
49728737,19209641,8,1,,
49850200,21832023,6,1,,
108633694,16904117,7,3,0.003106,0
64913463,15448311,7,3,0.003789,0
84624840,16635896,6,1,,
44402775,6567138,2,2,,
39442569,19008503,6,1,,
107738804,12629876,8,1,,
45476664,11047643,7,3,0.00179,0
34481938,4885022,1,3,0.002038,0
111848448,19015738,7,3,0.008047,0
31009835,36515004,1,3,0.036949,0
97516401,23919128,8,1,,
25817299,17799464,7,3,0.003497,0
21860584,30183154,7,3,0.00213,0
103399073,21704026,7,3,0.001222,0
53418367,11362281,1,3,0.012282,0
54965429,12971445,6,1,,
95968682,26002259,7,3,0.010695,0
100286298,5769505,1,3,0.001931,0
35746441,18524456,1,3,0.002023,0
63402079,24187019,1,3,0.005874,0
112459166,11650487,8,1,,
112177056,28350483,1,3,0.010229,0
944600,24696394,2,1,,
45082209,35072520,8,1,,
84925367,1656539,1,3,0.044305,0
84637210,24291374,2,1,,
49803474,25039706,6,1,,
68745154,12985978,1,3,0.002859,0
61936083,20989837,7,3,0.006372,0
28440746,19614299,1,3,0.002002,0
62777925,29376416,2,1,,
76700251,24462005,6,1,,
7198682,15308603,6,1,,
24646260,18100983,1,3,0.029701,0
39377263,35094251,6,1,,
107684029,4483254,8,1,,
27599709,16847005,8,1,,
46014065,27477537,1,3,0.003049,0
52533952,8000427,7,3,0.002067,0
110528587,3779841,6,1,,
68127192,9718725,1,3,0.027174,0
35700460,35379377,2,1,,
78225340,7880228,7,3,0.001633,0
17275021,14207907,7,3,0.005397,0
36938859,32703435,7,1,,
95928741,27396535,1,3,0.002009,0
103447893,28039003,7,3,0.003781,0
91194451,12985978,1,3,0.005552,0
30398252,25311301,2,1,,
32794744,22249636,7,3,0.001506,0
94062595,28918332,1,3,0.021991,0
376690,8097611,1,3,0.003965,0
64204921,11901916,7,3,0.009914,0
15533196,721338,6,1,,
26747765,23673354,8,1,,
48294389,31123661,7,3,0.003223,0
111314588,19225041,7,3,0.001763,0
43636371,36230164,6,1,,
59464752,7876958,1,3,0.009642,0
48254970,15135742,6,1,,
32418443,10725134,7,3,0.015588,0
10558848,21789749,2,1,,
83459561,30131263,7,3,0.004176,0
48437839,1307748,2,2,,
31149061,12810032,6,1,,
28961197,21564359,6,1,,
25823194,2815755,7,3,0.007802,0
69922201,13002822,8,1,,
76087492,32355582,7,3,0.01069,0
104666871,1745312,6,1,,
82247367,26925215,1,3,0.041266,0
35334040,10471372,2,2,,
109897713,10362993,2,1,,
51810778,32093996,1,3,0.003783,0
79985617,10761267,8,1,,
72394342,35934928,7,3,0.000488,0
71247193,16975518,2,1,,
15638863,32708037,2,2,,
44870602,35666392,7,3,0.001651,0
73722401,7982856,1,3,0.012114,0
10194293,3924396,1,3,0.01087,0
80460052,8207174,2,1,,
24579267,22073688,7,3,1e-05,0
111962595,29668444,6,1,,
34748546,12261460,1,3,0.010029,0
36793288,36123655,1,3,0.001536,0
106315506,29838686,6,1,,
20759677,29954163,2,1,,
104511505,21597708,7,3,0.000687,0
22155970,27406863,1,3,0.002291,0
42667908,25831472,7,1,,
112391710,23159794,1,3,1e-05,0
68026177,14411335,7,1,,
76873786,30486870,1,3,0.014706,0
20731259,14207907,7,3,0.006215,0
22470574,20647725,8,1,,
30718075,1003972,6,1,,
94131974,34705804,7,1,,
25984639,12440546,1,3,0.004017,0
5523806,21269132,7,3,0.004274,0
80064592,19937876,1,3,0.015344,0
35879816,8531377,2,2,,
70521489,10760952,2,1,,
34212495,9865158,2,2,,
102546021,385706,1,3,0.001916,0
112873022,8023461,2,1,,
105390846,21863549,8,1,,
45636417,13258272,6,1,,
7448718,19937876,7,3,0.010662,0
54415032,18672633,1,3,0.003405,0
111380957,20045074,7,1,,
69955008,22863357,6,1,,
45696939,13918532,6,1,,
4229895,27746238,6,1,,
110721284,30893514,1,3,0.006098,0
53491014,18294552,1,3,0.008221,0
86140749,14300510,2,2,,
99433238,15376365,7,1,,
3354683,35105683,8,1,,
24968672,29290269,1,3,0.010687,0
67315860,26981366,1,3,0.002045,0
99116378,16501998,6,1,,
11054009,27537429,6,1,,
113938680,2798076,1,3,0.001243,0
78391592,15291954,8,1,,
63301135,3903684,6,1,,
8082775,11298874,1,3,0.008401,0
106688794,1429566,6,1,,
5080939,15719085,1,3,0.015074,0
87405941,36544114,7,3,0.001959,0
69185919,25123421,1,3,0.004627,0
79237113,19990584,2,1,,
69339504,11063799,7,3,0.04455,0
96656152,20058023,7,3,0.006953,0
14954849,36600624,2,1,,
74671504,24680930,7,1,,
13247697,8212020,7,3,0.00641,0
2411936,32825653,2,1,,
38368252,28591143,7,3,0.002164,0
44686153,21019663,2,1,,
21902646,27370143,6,1,,
47822501,15880159,2,2,,
11143901,22047159,8,1,,
106232617,17167182,8,1,,
34566075,18376676,6,1,,
75728450,4204097,8,1,,
35993118,30454212,7,3,0.003559,0
79733883,4049670,8,1,,
30027156,11312084,1,3,0.009142,0
61026470,19937876,7,3,0.012043,0
46958982,24771563,1,3,0.045094,0
20401347,68678,8,1,,
69549870,18932152,7,3,0.003642,0
67508579,3681402,1,3,0.014462,0
92584600,29351004,1,3,0.019971,0
28484554,10928570,2,1,,
88698522,24431550,7,3,0.001821,0
46390693,12861531,1,3,0.041266,0
75239392,11525716,1,3,0.012455,0
38497782,35557643,1,3,0.015625,0
20010386,27562264,2,2,,
48095038,33251968,2,1,,
45034067,35856822,8,1,,
27327284,34901232,2,1,,
2141571,3367135,7,3,0.005135,0
4931064,22942799,6,1,,
16727405,34978927,1,3,0.110832,0
64161193,29721377,6,1,,
78147138,30780401,2,1,,
74379173,8066545,8,1,,
94016635,6660653,8,1,,
3841909,25091316,8,1,,
19133349,11172166,2,2,,
14002743,21673557,6,1,,
72392832,23658108,1,3,0.001459,0
32893424,25060101,1,3,0.002981,0
113858161,13176629,2,2,,
55143852,18630543,7,3,0.003128,0
21588939,10906687,7,3,0.001796,0
15803775,7902471,1,3,0.010076,0
18320341,35612452,8,1,,
11830338,35271387,6,1,,
44411210,36764783,6,1,,
26100954,6149424,2,2,,
72212660,25243802,8,1,,
46311645,23213885,1,3,0.017277,0
79432683,30131263,1,3,0.006238,0
11863112,15651170,1,3,0.005928,0
109070554,26321740,8,1,,
27344083,23668021,1,3,0.010982,0
37461300,32769610,7,3,0.003554,0
95730824,25993104,1,3,0.002354,0
90947699,22341381,8,1,,
77503803,13734710,7,1,,
113758777,15363812,1,3,0.002541,0
62216747,34140679,8,1,,
38033156,23472401,8,1,,
5842709,16904117,7,3,0.002674,0
94561351,34876630,7,1,,
62415245,1079648,7,3,0.006736,0
85331630,3006188,6,1,,
71544254,2733831,1,3,0.011662,0
81506979,12224663,2,1,,
43989754,16161010,2,1,,
39227059,10349763,8,1,,
13753761,974692,6,1,,
52281672,12954862,7,3,0.006651,0
1024898,24733900,2,1,,
41390815,23869514,2,1,,
20300538,1807085,2,2,,
77260028,21877639,7,3,0.003282,0
33204606,36048363,8,1,,
101252783,20063421,7,3,1e-05,0
21435475,20512168,7,3,0.002379,0
100866939,32377186,1,3,0.013878,0
31823797,6410473,7,3,0.000543,0
26598247,8456357,6,1,,
30785469,33487067,7,3,0.003484,0
63675061,23221252,8,1,,
12616024,27927411,7,3,0.001915,0
46717409,16183018,1,3,0.00063,0
40336808,196008,8,1,,
70333475,6890940,2,2,,
85469625,723505,7,3,0.03923,0
97133723,1701020,8,1,,
987331,10121924,1,3,0.002524,0
72503717,3314695,1,3,0.023454,0
17364778,14007392,8,1,,
90615849,3304437,7,3,1e-05,0
5548185,28552690,1,3,0.008157,0
95852233,17386935,2,1,,
2001942,29677152,6,1,,
50919783,35446883,1,3,0.038188,0
71855739,9840503,7,3,0.013849,0
66847614,18212279,7,3,0.00701,0
23165341,34084984,2,1,,
112110756,16974340,2,2,,
8191773,9791628,6,2,,
94948022,22602336,1,3,0.030516,0
9407482,23758256,6,1,,
2418493,1688739,2,1,,
4599884,13108159,6,1,,
781301,3761822,7,1,,
54795896,31089906,7,3,0.000689,0
109045727,11117988,8,1,,
60247199,12276788,7,3,0.007062,0
1197200,27923773,1,3,0.008368,0
109679421,18416008,2,1,,
18948112,9937920,1,3,0.028258,0
64396491,33091050,1,3,0.013406,0
5797751,16360489,2,1,,
86968650,16050325,2,2,,
22915930,626210,7,3,0.008264,0
79511322,19959558,2,1,,
7010278,6323291,6,1,,
76254194,2540782,2,1,,
15658252,30538902,2,1,,
103485371,11047643,7,3,1e-05,0
279001,17731263,7,3,0.001726,0
76570271,19547613,7,3,0.039045,0
110328684,6892762,7,3,0.021998,0
95816214,13029827,1,3,0.002475,0
112219767,18485214,2,1,,
49279264,14861110,7,3,0.003492,0
55550074,18496972,1,3,0.010883,0
96729998,34560555,6,1,,
27776019,13671281,1,3,0.028631,0
52550473,13671281,1,3,0.020968,0
59020994,15972279,1,3,0.000752,0
32170016,34075693,7,1,,
41458063,31828722,1,3,0.003413,0
62156848,403495,2,1,,
25746034,32742625,8,1,,
57534219,7358815,1,3,0.032258,0
10159085,32868699,7,1,,
95206389,14459931,2,2,,
101748511,30557641,6,1,,
27896102,9384542,1,3,0.002338,0
45021774,31387418,1,3,0.012389,0
31200464,26318907,2,2,,
55011185,27927411,7,3,0.000883,0
57202822,20145114,2,2,,
54472062,25248378,7,3,0.004065,0
86944780,5022804,2,1,,
49704973,33691634,7,3,0.011494,0
103592705,13536041,2,2,,
74605771,16120032,8,1,,
92308577,11563613,6,1,,
94486245,22884453,7,3,0.015152,0
60102360,19619843,6,1,,
14998559,14891756,7,3,0.000474,0
74212340,5565293,1,3,0.005987,0
53542130,3838569,6,1,,
38361073,19098303,8,1,,
22589128,33940534,2,2,,
25574804,34955913,2,1,,
110925037,602854,2,1,,
99548502,31523255,8,1,,
98246917,28823701,1,3,0.011628,0
61087347,13665330,1,3,1e-05,0
92598499,20562418,1,3,0.034701,0
33452793,1633628,2,1,,
93815027,28524539,1,3,0.034652,0
18728924,19430334,8,1,,
91722436,20322679,7,3,0.004857,0
66940200,15853030,2,2,,
32510960,32093996,1,3,0.003654,0
16898789,14034785,8,1,,
64096608,4781344,1,3,0.00446,0
79520239,20871731,6,1,,
28969089,11111769,7,3,0.00382,0
58327747,28980242,1,3,0.005432,0
93625003,6720757,7,3,0.000237,0
33328559,26365475,6,1,,
92466979,26775487,8,1,,
64745200,12127233,1,3,1e-05,0
85573061,18342342,1,3,0.012248,0
10098303,36414129,1,3,0.016212,0
44648228,15007213,6,1,,
46768589,28739304,1,3,0.023952,0
4077203,9585707,2,2,,
65238646,31341198,8,1,,
70688016,20284347,7,1,,
31855144,3534461,8,1,,
18615427,21249123,7,3,0.003229,0
67561499,27628249,2,1,,
3350163,22927697,8,1,,
66523415,2726566,8,1,,
54915498,35033492,2,1,,
41975921,19296443,1,3,0.008505,0
42245128,10857834,8,1,,
39685389,7219596,6,1,,
98294356,2580704,1,3,0.001402,0
29072586,25893535,6,1,,
12379825,32811529,8,1,,
90902433,17206589,7,3,0.015267,0
103083924,9263112,1,3,0.006404,0
91663821,20724035,7,3,0.001778,0
11436415,1191638,8,1,,
91838424,20888075,6,1,,
53425030,26288179,2,1,,
77298331,16739979,1,3,0.006091,0
25117180,26602003,8,1,,
97370863,4316530,1,3,1e-05,0
50837507,36871549,1,3,0.037149,0
94392001,16263819,7,1,,
70076695,555511,7,3,0.004407,0
95256848,5835167,1,3,1e-05,0
58694870,29135166,1,3,0.00524,0
52756882,18075695,6,1,,
28734937,34918851,6,1,,
18461052,7804598,1,3,1e-05,0
81515857,24980501,8,1,,
93985031,5184150,7,3,0.01096,0
69186325,13962156,1,3,0.004101,0
97290329,22074422,6,1,,
69894055,22335797,1,3,0.008696,0
35063438,9466361,6,1,,
16544665,25738905,7,3,0.002648,0
13776233,23545411,2,1,,
12241226,23905439,1,3,0.008708,0
62193369,9008062,2,2,,
47056118,10825977,8,1,,
93501853,9954268,1,3,0.006262,0
71675617,14610991,1,3,0.045034,0
33784679,15682062,1,3,0.005137,0
81708913,25738905,7,3,0.002594,0
52892825,14991349,2,1,,
94932022,18524456,1,3,0.001288,0
97463405,18553708,1,3,0.002336,0
13352055,30702063,6,1,,
95982506,16878022,1,3,0.010406,0
104482423,26166966,7,3,0.00052,0
47012976,13301186,8,1,,
99475977,35217473,7,3,0.024528,0
83206772,27072016,2,2,,
68226593,33049837,1,3,0.002375,0
62513600,29339630,2,1,,
88535798,19937876,1,3,0.02105,0
29234240,26071151,7,1,,
72797418,8421424,7,1,,
31332852,26600865,8,1,,
3432484,10083781,8,1,,
107308201,13245136,7,3,0.002257,0
48543712,9282533,6,1,,
11164911,10560939,6,1,,
21663678,12692920,6,1,,
5831586,28610994,8,1,,
80821833,20387185,2,1,,
32872971,20772007,2,2,,
98441813,8579070,1,3,0.003364,0
106168083,31902762,6,1,,
19382506,17961711,7,3,0.000643,0
104144395,3676090,6,1,,
64127264,28026696,7,3,0.042429,0
28979924,28591143,1,3,0.002094,0
20144591,19110047,8,1,,
46280073,30020863,2,2,,
109062970,13831359,2,2,,
111147601,10631623,7,3,0.002266,0
5563669,621300,2,2,,
71381173,15656524,1,3,0.010146,0
79513174,33580701,1,3,0.006777,0
91924294,31412372,2,2,,
87711192,31426517,6,1,,
40589396,25738905,7,3,0.002499,0
51650450,6063739,6,1,,
69142114,16232388,1,3,0.002976,0
60805045,26532333,7,3,0.003772,0
80879850,32529761,2,1,,
46308105,14773875,1,3,0.002155,0
10340304,24758441,1,3,0.009142,0
7501766,14816122,8,1,,
33179308,12425625,2,2,,
39247693,7971944,6,1,,
78659854,5371846,1,3,0.04455,0
108704597,12785740,1,3,0.005764,0
29647854,29249937,2,1,,
104150061,29719049,2,2,,
52618202,17847924,7,3,0.000919,0
58543278,16432686,6,1,,
73840556,30497913,7,3,0.00155,0
38921759,13869822,2,2,,
60222791,35843161,7,3,0.005666,0
54061590,17579501,1,3,0.005587,0
75443188,36269058,7,3,0.042429,0
20119556,10618222,1,3,0.028907,0
53423207,12340121,7,3,0.002241,0
44844591,20225236,2,1,,
42852630,32906964,1,3,0.004036,0
50746339,19223221,2,1,,
44995955,23991370,6,1,,
61795588,12277813,6,1,,
33960480,8284605,1,3,0.002131,0
92861420,25303161,8,1,,
53598318,27903934,8,1,,
56076987,1495839,2,1,,
11021006,2603947,6,1,,
80088713,20999102,6,1,,
28731823,27539617,7,1,,
36019591,19318918,7,1,,
72049324,32914778,2,2,,
27749413,9539036,7,3,0.010023,0
92790848,25677921,1,3,0.002499,0
50923444,763806,1,3,0.015438,0
6366307,21663162,8,1,,
110052664,2375094,2,1,,
54141650,25084094,6,1,,
58690235,1603314,6,1,,
50125829,25786719,8,1,,
109892453,21694123,8,2,,
47316030,1586512,7,3,0.004247,0
92616688,11915555,6,1,,
108633748,15719085,7,3,0.022016,0
76237665,22073688,1,3,0.004575,0
110568640,14727875,1,3,0.042553,0
52810654,20662403,7,3,0.002393,0
51106375,14246046,6,1,,
97866276,6877199,7,3,0.003349,0
102474168,220034,7,3,0.000876,0
28529879,5930763,7,3,0.00557,0
74674989,3420570,6,1,,
18982895,5530365,2,1,,
4819360,7497345,7,3,0.006216,0
35054853,18917581,6,1,,
109605108,8199551,8,1,,
40828449,6263492,2,2,,
16929443,212837,1,3,0.005795,0
1766418,4180705,6,1,,
39455274,5183220,8,1,,
14324177,18896755,7,3,0.006274,0
37843443,30778033,6,1,,
59047340,25684481,1,3,0.001745,0
27970677,16387462,6,1,,
91530895,551009,6,1,,
106470530,26232502,6,1,,
82003632,12708702,1,3,0.003497,0
13080884,25321375,7,3,0.074297,0
97933806,20988845,1,3,0.007198,0
56511550,11901916,7,3,0.005637,0
43654218,3366932,1,3,0.007926,0
93751655,23418042,1,3,0.006503,0
35544090,8880036,8,1,,
48808168,24941897,1,3,0.005236,0
6221753,6590109,6,1,,
11894175,8211642,1,3,0.003243,0
107681248,24095573,2,2,,
77080364,27474224,2,2,,
61895952,5687451,2,1,,
96245141,30305607,7,3,0.004851,0
16946052,22011792,7,3,0.023111,0
93274881,14674521,1,3,0.036122,0
100844030,16367438,7,3,0.000829,0
101429270,6217058,6,1,,
92852898,26876120,2,2,,
14669000,24328929,7,3,0.02439,0
15308078,32892951,1,3,0.002937,0
65763186,36336480,7,3,0.007088,0
49760539,9840503,7,3,0.007985,0
63748048,3790329,6,1,,
16580479,19901520,1,3,1e-05,0
76537384,29793656,7,3,0.001405,0
60758845,17108425,1,3,0.012868,0
99334909,896140,7,3,0.004873,0
25030334,12229503,7,3,0.003478,0
78114635,24320424,2,1,,
97363059,34200751,6,1,,
30171563,18064386,7,1,,
58747018,5201247,1,3,0.009073,0
75222756,4230455,2,1,,
52704157,860675,2,1,,
69625154,8994665,8,1,,
55285888,15598218,7,1,,
19855277,3948848,7,3,1e-05,0
1071514,13806989,2,1,,
53159063,32255116,1,3,0.012137,0
72830464,15047627,2,2,,
54596099,536087,7,3,0.002436,0
77571103,33662202,1,3,0.009266,0
31380326,17418975,7,3,0.00713,0
93636478,947069,6,1,,
87888645,29624332,1,3,0.001555,0
75914311,27777143,1,3,0.007425,0
92710252,18137681,7,3,0.006641,0
18998776,7350891,2,2,,
106478733,5174169,7,3,0.000659,0
101066202,33573458,2,2,,
53005947,8056770,6,1,,
61450642,29780167,2,1,,
67457711,528357,2,1,,
666344,4530873,1,3,0.016667,0
71676762,8644983,8,1,,
16257020,22359988,2,2,,
24505522,29793656,7,3,0.001838,0
73876954,25738905,7,3,0.002558,0
28094293,25849445,1,3,0.020792,0
5114586,35791210,1,3,0.001307,0
106857809,35659392,6,1,,
46239403,32335789,7,3,0.014285,0
37620506,29295367,1,3,0.000822,0
94477522,32093996,1,3,0.003626,0
77663487,18628072,6,1,,
108137309,35612968,1,3,1e-05,0
1111833,337531,1,3,0.008816,0
77523642,31807960,2,1,,
98612113,2286770,2,2,,
18419235,7344957,8,1,,
12578350,29760908,1,3,0.002585,0
74171877,555511,7,3,0.006091,0
16174187,22275751,7,3,0.007299,0
10799139,15047347,2,1,,
40112800,24456988,8,1,,
43518523,19193938,2,1,,
105965577,31397801,6,1,,
55527041,186320,8,1,,
50882235,29083347,8,1,,
31456429,5104540,2,1,,
7512325,6415763,1,3,0.025105,0
501792,22315499,2,1,,
104672808,9706918,7,3,0.007985,0
40198740,20722169,1,3,1e-05,0
59451223,17194718,7,3,0.002697,0
28081409,11670791,7,3,0.004878,0
37570832,3571422,2,1,,
16855548,30123054,6,1,,
77294154,24340314,8,1,,
45845168,7907333,6,1,,
91848011,3328571,7,3,0.000393,0
102567966,6720757,1,3,0.001101,0
13569700,19654947,1,3,0.050475,0
56528520,28547485,2,2,,
42994390,23499595,1,3,0.001842,0
96524477,2741943,7,3,0.004425,0
1214125,30635200,7,3,0.005831,0
26606147,6946646,1,3,0.005378,0
44290317,19501282,7,3,0.021053,0
76207801,536087,7,3,0.002905,0
49639665,21090203,1,3,0.004456,0
75157629,5667746,2,1,,
59188926,6415000,6,1,,
35908689,17621406,2,2,,
104922475,27379912,7,3,0.000612,0
110785589,14842896,8,1,,
111392983,10024520,2,2,,
32101158,7766518,2,1,,
99558087,26105039,1,3,0.001257,0
36283688,32477250,8,1,,
99016569,28610579,7,3,0.005534,0
60297200,31727739,1,3,0.008869,0
14022781,35091392,7,1,,
78189361,17676493,7,3,0.000454,0
113124426,28150458,7,3,0.002059,0
