SearchID,SearchDate,IPID,UserID,IsUserLoggedOn,SearchQuery,LocationID,CategoryID,SearchParams
47711537,2015-05-10 13:08:47,1091479,2790421,0,,547,38,
36365602,2015-05-15 19:54:33,1864416,3107891,1,,1957,38,{45:'Другое'}
88412561,2015-04-28 06:22:35,2055976,2523034,0,шкаф,3960,0,
55870553,2015-05-18 22:55:09,907212,1305035,0,в дар,3679,0,
43790208,2015-05-05 16:49:53,1018022,4255945,1,,972,49,
60466843,2015-05-11 10:07:36,916075,1404833,0,,3018,12,
56008843,2015-05-12 13:33:29,1400306,1955809,1,,4455,49,
66201537,2015-05-13 07:21:47,245469,45251,0,велосипед,2757,0,
51467959,2015-05-05 20:33:46,1833009,1672951,1,туфли кожаные,3960,22,"{83:'Обувь', 175:'Женская одежда', 88:'39'}"
45364992,2015-04-26 00:27:07,404974,2321129,0,акустика,44,0,
46259482,2015-04-25 12:24:12,1580031,1200691,1,,992,22,"{83:'Обувь', 175:'Женская одежда', 88:'38'}"
93627093,2015-05-07 19:10:19,1533534,264441,1,,1340,1,
323151,2015-05-18 06:41:05,262620,1604370,0,,2230,41,
77807936,2015-05-12 12:19:08,307808,1592799,1,,3953,5,
71169472,2015-05-02 19:57:41,2247748,1546452,1,,3953,47,{127:'Велосипеды и самокаты'}
57130729,2015-04-29 12:54:55,612534,67163,0,,2225,41,
34764334,2015-05-06 12:29:16,1322099,3851951,0,,1359,38,
39147569,2015-05-05 18:27:03,1538917,1172931,0,,3016,34,{5:'Аудио- и видеотехника'}
13691852,2015-05-10 18:32:47,1550258,2840366,0,фольксваген поло,3960,34,{5:'Запчасти'}
49976743,2015-05-04 09:36:04,762261,3539171,0,,813,34,"{598:'Для спецтехники', 5:'Запчасти'}"
108727993,2015-05-12 21:02:43,1720756,2872531,1,,4341,12,
31985683,2015-05-15 16:25:00,1914392,3360954,1,угловой диван,346,38,
71248309,2015-05-05 21:16:28,811558,1268093,1,холодильник,3725,0,
31344022,2015-04-25 12:39:24,382813,1179554,1,,2430,22,"{91:'46–48 (L)', 83:'Рубашки и блузки', 175:'Женская одежда'}"
87153537,2015-05-04 18:21:40,2028120,2053445,0,,3953,38,"{45:'Кровати, диваны и кресла'}"
105751380,2015-05-17 11:10:23,921948,1956090,0,,3960,38,"{45:'Кровати, диваны и кресла'}"
111809023,2015-05-02 09:23:56,1236555,1100733,0,,2885,18,
83118353,2015-05-09 09:58:49,2161838,172758,0,детский велосипед,1344,0,
94286306,2015-05-04 12:54:26,1350940,2546911,0,,913,27,
15388620,2015-05-12 21:32:47,1964935,358453,0,,3960,1,
14747092,2015-04-29 04:15:00,1972977,1589484,1,,1653,41,
64978098,2015-05-02 23:29:20,297590,4062383,1,,2885,26,"{132:'Музыкальные центры, магнитолы'}"
22106319,2015-05-07 15:36:46,1338592,612269,0,,642,38,
45385396,2015-05-08 11:18:52,1470686,1308986,0,,1464,22,"{83:'Обувь', 175:'Женская одежда'}"
33397602,2015-05-14 19:52:30,522936,2788610,0,,4145,41,{143:'Другие марки'}
4093102,2015-05-04 01:31:17,1579539,4161452,0,,1233,12,
90609364,2015-04-30 21:49:19,163071,980604,0,,1902,47,
112641897,2015-05-12 14:38:38,1014405,4091267,1,,1464,47,
10864543,2015-05-03 01:11:31,494769,2600152,0,,3953,22,{175:'Женская одежда'}
34267594,2015-05-07 21:02:44,54237,4298272,1,блендер,3960,0,
15843932,2015-05-11 18:51:17,1439859,1063510,0,стеллажи,1653,53,{181:'Для магазина'}
107676708,2015-05-11 16:13:46,58289,1906520,0,,3960,60,"{115:'86-92 см (1-2 года)', 179:'Платья и юбки', 178:'Для девочек'}"
22440397,2015-04-27 10:30:51,775769,3249971,1,,3953,47,{127:'Игрушки'}
110731639,2015-05-13 15:23:49,1198558,279583,0,,72,17,
2844535,2015-05-01 20:03:31,1478877,491351,0,купальник,547,22,{175:'Женская одежда'}
107298578,2015-05-08 09:01:08,1307885,389251,0,,3960,34,"{731:'265', 733:'16', 732:'75', 5:'Шины, диски и колёса', 709:'Шины'}"
3460824,2015-05-19 21:15:20,2089746,2360194,1,lte,3960,0,
58623470,2015-05-05 00:52:20,702208,1300738,0,,2840,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Рулевое управление'}"
88374171,2015-04-29 11:37:46,2221451,3440080,0,,3960,60,"{124:'< 19', 110:'Обувь', 178:'Для мальчиков'}"
88227974,2015-05-05 20:01:01,71816,3388317,1,,926,41,
77165070,2015-05-02 12:07:22,334764,1727546,0,,924,29,{483:'Переносные жёсткие диски'}
35927431,2015-05-19 17:23:40,602169,2863686,0,,3216,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
67056782,2015-05-05 09:10:43,1516776,4158761,0,,4547,50,{44:'Стройматериалы'}
110366076,2015-04-29 13:55:54,345317,1341629,1,,971,38,{45:'Кухонные гарнитуры'}
34181639,2015-05-04 15:08:04,1282323,3705487,0,,4005,38,
23958177,2015-05-03 03:19:32,1002911,2333699,0,,2840,34,
112173244,2015-05-16 19:38:56,1790345,405027,0,,44,36,
74389533,2015-05-16 12:30:47,1651050,80960,1,,547,17,
105741081,2015-05-09 23:55:52,631932,687144,0,,2291,41,{143:'iPhone'}
9940715,2015-05-06 10:56:07,1803791,3276186,0,,2885,34,"{797:'15', 800:'112', 5:'Шины, диски и колёса', 709:'Диски', 799:'5'}"
260774,2015-05-03 20:43:02,719834,2983623,0,,1294,60,"{125:'24', 179:'Обувь', 178:'Для девочек'}"
86248894,2015-05-12 17:02:27,1338081,1386612,1,,209,12,
2398564,2015-05-10 12:14:36,1710920,2239635,0,,1340,38,
50842839,2015-05-08 21:20:22,104996,3114531,0,,3953,11,{104:'Бижутерия'}
85945525,2015-05-03 20:23:26,1489670,4062095,0,,3350,1,
71590489,2015-04-25 19:53:51,417085,1612243,0,игры для ps3,3960,13,{137:'Игры для приставок'}
35138207,2015-05-03 15:02:36,932439,1624269,0,,721,22,{175:'Женская одежда'}
109546892,2015-05-13 06:55:29,1038415,1402086,1,,4005,38,
3724184,2015-05-15 07:47:27,1617586,890111,0,,2077,41,{143:'iPhone'}
72768107,2015-05-15 09:33:10,1887423,960140,0,,3177,47,
101697201,2015-05-05 17:44:53,535590,237717,0,,976,12,
94067685,2015-05-05 21:12:06,656109,2316714,0,,3374,12,
74233015,2015-04-28 21:54:57,1700779,1475009,0,сидения,3953,34,
13490384,2015-05-15 12:58:06,1396121,1105125,0,,2840,12,
35987834,2015-05-14 10:15:37,779189,241313,0,,3960,60,"{112:'122-128 см (6-8 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
105301222,2015-04-26 15:46:10,2111361,24573,0,стульчик для кормления,44,0,
61216498,2015-04-25 15:15:38,966728,108252,1,,565,41,
50136157,2015-04-25 10:57:03,684696,3559470,1,велосипеды,44,0,
77774705,2015-04-26 10:54:49,584585,1774506,1,,2885,60,"{112:'110-116 см (4-6 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
87458054,2015-05-20 12:09:54,286475,1389146,0,,992,60,"{112:'98-104 см (2-4 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
68045820,2015-04-26 12:46:40,569888,1623054,1,,2513,11,
52098468,2015-05-07 07:19:34,1915716,1339215,1,,3771,34,"{5:'Шины, диски и колёса'}"
19211346,2015-05-16 09:57:30,1085953,1993529,0,стелаж,2840,1,
67764024,2015-05-04 10:05:25,1735838,2583687,1,,1261,12,
100875573,2015-05-01 16:56:57,2089994,848968,0,,3960,53,{181:'Для офиса'}
96561071,2015-05-09 01:51:37,314670,2607731,1,,346,22,{175:'Мужская одежда'}
79677522,2015-05-15 08:40:24,2018055,2196434,0,детские коляски,1483,0,
46480650,2015-05-11 06:38:37,983575,379037,1,,3921,53,
76714703,2015-05-17 18:33:17,1813258,1961220,0,,1361,12,
57768562,2015-05-18 20:01:24,575030,712490,0,,3960,22,{175:'Женская одежда'}
52985462,2015-04-28 15:28:59,537497,4072447,0,,346,7,
47511094,2015-05-16 21:08:38,1348944,3948538,0,,992,22,{175:'Женская одежда'}
85513052,2015-05-01 14:10:50,586361,1852948,1,,2225,50,{44:'Инструменты'}
72578788,2015-04-27 22:35:17,445722,478623,1,,3953,22,"{176:'Рубашки', 175:'Мужская одежда', 194:'46–48 (M)'}"
105478476,2015-05-12 13:43:47,1904358,825405,0,,3953,44,{223:'Зеркальные фотоаппараты'}
26096724,2015-05-07 17:33:22,907762,1787147,1,,721,26,{132:'Телевизоры и проекторы'}
70805532,2015-05-09 09:11:32,1783658,439526,1,,3953,12,
49090492,2015-05-03 10:59:02,844359,906114,0,коза,4111,0,
99372203,2015-05-02 21:08:25,752424,2917922,1,газонокосилка,44,0,
72621697,2015-05-03 22:00:04,1659586,1783610,0,акцент,697,34,"{5:'Шины, диски и колёса'}"
87768577,2015-05-12 16:56:03,1092020,2726371,0,,3282,5,{165:'Ролики и скейтбординг'}
39671444,2015-05-07 10:09:29,1281711,3088924,0,тиски слесарные бу,3953,0,
103858862,2015-05-01 07:50:44,2104602,405873,0,,2561,36,
111757155,2015-05-07 19:16:28,878612,2041271,1,,3976,4,
49868502,2015-04-28 21:52:57,2107938,118599,0,,346,50,
69877842,2015-05-20 09:14:55,303310,4295069,0,,3008,50,{44:'Стройматериалы'}
73909341,2015-05-07 00:49:04,39892,3727649,1,iphone,346,17,
94939209,2015-05-02 11:56:56,1012137,2792598,1,,343,27,
77058056,2015-05-10 18:29:45,1286319,580004,0,,3505,4,{156:'Детские'}
111308699,2015-05-08 08:28:09,1789447,2606873,0,,3960,22,"{83:'Брюки', 175:'Женская одежда', 85:'42–44 (S)'}"
28899773,2015-05-08 11:04:53,1696939,2516592,0,,116,47,{127:'Игрушки'}
111542110,2015-05-11 12:38:31,2240978,1125743,0,,576,38,
38373771,2015-05-06 19:04:13,979087,1928287,1,,972,12,
81602628,2015-05-10 09:02:02,908073,3744774,0,,3771,41,{143:'Huawei'}
72266246,2015-05-08 09:41:35,797625,4039627,0,,3928,27,"{487:'Стиральные машины', 48:'Для дома'}"
40929207,2015-05-08 22:10:08,313902,3974108,0,,1980,53,
33792326,2015-05-01 18:08:10,1619559,22171,1,,924,46,
112451138,2015-05-16 19:18:08,344986,2301435,0,,3953,27,
84148668,2015-05-03 01:33:41,1450943,4055327,1,,1309,12,
91501190,2015-04-29 23:20:23,441600,975484,0,,3282,47,{127:'Детская мебель'}
79712972,2015-05-08 11:28:54,644473,3041205,0,,547,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'46–48 (L)'}"
55554521,2015-04-27 11:19:54,834797,1677130,1,,2225,13,
87710869,2015-05-02 17:39:16,327614,2671507,1,,1742,38,"{45:'Кровати, диваны и кресла'}"
58856493,2015-05-14 21:14:56,1751768,4196017,1,,3976,9,
48143965,2015-05-14 09:07:40,815892,3415660,1,,2652,4,
78590676,2015-05-03 22:46:39,1515678,2037749,1,стиральная машина,3953,27,{48:'Для дома'}
50490679,2015-04-29 16:41:08,1233022,2989335,0,туфли,2430,0,
103086552,2015-05-12 18:44:32,637172,1242820,0,приора,1676,34,
4502318,2015-05-12 05:09:50,2061448,1508514,1,,2077,4,{156:'Горные'}
46262576,2015-05-09 20:17:51,454775,2831786,0,,2885,50,{44:'Стройматериалы'}
58297781,2015-05-12 18:37:29,852271,2140601,0,,1344,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
24627627,2015-05-03 02:02:15,1368468,372293,1,,1957,22,"{83:'Верхняя одежда', 175:'Женская одежда', 86:'44–46 (M)'}"
25804812,2015-05-14 06:20:15,721304,2714804,0,,1344,60,"{120:'74-80 см (7-12 мес)', 110:'Комбинезоны и боди', 178:'Для мальчиков'}"
90467104,2015-04-29 16:35:38,2161740,1415033,1,iphone,1788,41,{143:'iPhone'}
36348242,2015-04-27 22:05:35,2204432,1311387,1,,3953,60,"{112:'86-92 см (1-2 года)', 179:'Верхняя одежда', 178:'Для девочек'}"
90442669,2015-05-17 23:29:58,849945,3193232,0,кухонный,1261,27,"{486:'Мелкая кухонная техника', 48:'Для кухни'}"
33402035,2015-04-28 08:19:03,1686565,1088587,1,,2077,22,
92320372,2015-05-01 10:25:34,176492,4326335,0,,4207,34,
41794399,2015-05-20 12:33:00,501728,3750932,0,,3771,22,
24126962,2015-04-25 21:53:18,2056766,2219871,0,,3960,49,
53294208,2015-04-29 23:18:42,742280,3098339,0,супермен,2885,0,
5208719,2015-05-11 06:48:56,1263716,2029541,1,,3282,47,{127:'Детская мебель'}
98287952,2015-05-12 13:29:38,1729493,302446,0,,1005,47,
10228197,2015-05-10 14:52:39,2084868,3196419,0,,1299,38,{45:'Столы и стулья'}
8037084,2015-05-15 12:50:03,1611551,1603603,0,,1338,34,"{598:'Для мототехники', 5:'Запчасти'}"
39996642,2015-05-20 09:23:40,358464,371782,0,,2300,38,
55915682,2015-05-19 17:30:47,486880,241296,0,,3928,47,
99020850,2015-05-17 13:13:00,707527,3365574,0,,489,34,"{598:'Для автомобилей', 5:'Запчасти'}"
55362081,2015-05-04 05:23:24,924711,1111139,1,пульт тв,3976,17,
23181556,2015-05-04 17:16:14,1660027,1079753,0,,2610,38,
41019582,2015-05-18 17:09:59,883819,317423,0,детский велосипед 20,3960,0,
54068863,2015-04-25 21:46:03,1884338,115231,1,,1468,49,
4608796,2015-05-07 21:14:34,441157,3561871,1,двигатель,853,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
22833928,2015-05-06 00:58:51,586272,1174882,1,номер,4145,0,
50690313,2015-05-10 12:12:13,1117404,2674207,0,,832,38,"{45:'Кровати, диваны и кресла'}"
40285638,2015-05-03 10:06:40,1459778,3298511,0,,182,27,"{486:'Плиты', 48:'Для кухни'}"
95594295,2015-05-14 12:28:19,1619727,3408180,0,,3961,2,
79793646,2015-04-29 21:56:27,302702,2720920,0,iphone 5s,3960,0,
92093379,2015-05-09 10:45:08,1019509,203060,0,,3282,41,{143:'Nokia'}
28491675,2015-04-28 16:02:15,1970142,689420,0,,3681,26,
22499124,2015-04-27 14:03:03,178018,291089,1,,2430,34,"{5:'Шины, диски и колёса'}"
25306619,2015-05-04 10:16:14,784,3523886,0,,1361,11,
65707658,2015-05-11 00:23:03,1354131,1114655,0,,3282,2,
56443388,2015-05-11 00:18:50,72966,3573948,0,кухонный стол,3960,38,{45:'Столы и стулья'}
82519866,2015-05-08 21:41:14,737398,3272824,1,,1306,1,
85764505,2015-05-12 17:15:47,2114090,2570264,0,,1636,11,{104:'Часы'}
46212426,2015-05-12 13:04:41,1150190,3910273,0,,1647,60,"{110:'Обувь', 178:'Для мальчиков'}"
56150344,2015-04-30 11:28:39,954977,698645,0,,3939,22,"{83:'Обувь', 175:'Женская одежда', 88:'40'}"
65486122,2015-05-14 08:18:04,106384,3619638,0,,346,12,
36467638,2015-05-11 05:27:12,320189,2601444,1,,1391,28,
113438571,2015-05-05 13:33:24,1946704,2298818,0,,4499,11,{104:'Часы'}
87537158,2015-05-16 21:22:03,997082,1278604,0,,1299,60,"{112:'134-140 см (8-10 лет)', 179:'Верхняя одежда', 178:'Для девочек'}"
3422395,2015-05-18 16:17:00,575623,650030,1,нотбук,2142,17,
22869718,2015-04-28 19:11:07,2247748,1546452,1,,3953,60,{178:'Для девочек'}
32605673,2015-05-12 21:43:34,406666,4108774,1,,3960,47,{127:'Автомобильные кресла'}
28924807,2015-05-07 13:34:54,661396,2431134,0,,3953,60,"{125:'20', 179:'Обувь', 178:'Для девочек'}"
52066752,2015-04-25 15:27:13,1202415,1100538,0,,2765,4,
2681583,2015-05-14 13:53:45,103502,3179990,1,,3177,53,{181:'Другое'}
14479515,2015-05-16 12:00:53,428279,3507993,0,,992,4,
95934992,2015-04-25 17:34:16,503809,1549035,1,,971,34,"{709:'Шины', 731:'225', 733:'16', 732:'75', 5:'Шины, диски и колёса', 734:'Всесезонные'}"
19377913,2015-05-01 19:10:43,2004945,3256433,0,,3350,9,
110068017,2015-05-03 20:07:51,1754209,679771,1,,2757,38,"{45:'Кровати, диваны и кресла'}"
9069035,2015-05-06 20:10:46,1770309,2381097,0,,1365,22,"{83:'Платья и юбки', 175:'Женская одежда'}"
50610389,2015-05-09 07:30:16,2076537,2796505,0,,4181,18,
41300490,2015-04-26 16:56:13,1601621,290,0,,4464,29,
65500537,2015-05-17 05:52:27,308052,3037148,0,,853,4,
72877932,2015-04-29 21:08:49,166295,16277,1,,3960,34,"{731:'195', 733:'14', 732:'70', 5:'Шины, диски и колёса', 709:'Шины'}"
16609256,2015-04-25 18:37:48,2061715,124698,0,,1194,9,{51:'Посуда'}
24177327,2015-04-25 09:33:51,543818,3127934,1,ipad mini,992,25,{140:'Планшеты'}
91617705,2015-05-05 13:52:39,107852,974768,0,,1729,50,
15125913,2015-04-29 05:19:43,1294298,2420614,1,,2275,47,{127:'Детская мебель'}
97811099,2015-05-10 08:23:41,1977141,2519231,0,,4173,34,
5386885,2015-05-06 12:58:17,872403,756087,1,,3953,50,{44:'Стройматериалы'}
84445113,2015-05-05 20:06:17,1848410,3432865,0,для тойоты,1937,34,"{598:'Для автомобилей', 5:'Запчасти'}"
6225873,2015-05-16 06:09:57,1576519,851294,0,,2077,25,
51934669,2015-05-20 14:04:43,361622,1942277,1,,343,49,
80586893,2015-05-07 00:53:09,664565,3379489,0,,1261,41,{143:'Nokia'}
55883973,2015-05-05 00:24:30,55178,2125246,1,,1371,47,{127:'Детские коляски'}
65989711,2015-05-01 21:50:29,1938461,2396074,0,,1653,50,
15587065,2015-05-20 12:27:47,1018435,1568179,0,,4099,5,{165:'Фитнес и тренажёры'}
109540585,2015-05-07 16:14:25,828520,3019517,1,,3953,38,{45:'Текстиль и ковры'}
49045198,2015-05-20 17:53:29,722520,4238933,1,mazda 6,547,34,
46642728,2015-04-28 16:12:56,1949763,3720038,1,,343,26,{132:'Телевизоры и проекторы'}
52593181,2015-05-06 13:24:38,67645,1437278,1,,3960,34,"{5:'Шины, диски и колёса', 709:'Диски'}"
96074853,2015-04-28 11:07:13,762467,3720592,1,,3191,60,
72480384,2015-04-29 11:48:06,2200711,1048267,1,,3771,41,
84335424,2015-04-30 15:57:11,853074,633228,0,,401,44,
4166519,2015-04-28 16:26:32,1356685,2523537,0,,2164,60,
47540150,2015-04-29 05:57:50,821059,2688495,1,,3350,60,"{179:'Шапки, варежки, шарфы', 178:'Для девочек'}"
34914360,2015-05-16 08:05:23,535042,3461573,0,,3960,22,"{176:'Джинсы', 175:'Мужская одежда', 97:'> 38'}"
2097321,2015-05-01 13:46:45,159762,675858,0,,3193,12,
42625684,2015-04-26 17:15:18,240463,2274141,0,,1194,34,{5:'Запчасти'}
29793891,2015-05-11 19:24:08,329279,796805,0,,2875,47,{127:'Детские коляски'}
57977582,2015-04-28 07:29:05,1119058,511677,1,,1344,49,
107807572,2015-05-11 17:25:09,1812935,1848918,1,,2270,34,"{598:'Для мототехники', 5:'Запчасти'}"
79314093,2015-05-07 13:29:20,276123,772990,0,,2885,22,"{83:'Топы и футболки', 175:'Женская одежда', 92:'46–48 (L)'}"
66377305,2015-04-29 20:14:48,412042,140581,0,,547,22,"{83:'Обувь', 175:'Женская одежда', 88:'37'}"
25139187,2015-05-11 22:13:10,890137,3818593,0,,3960,60,{178:'Для девочек'}
83438714,2015-05-03 11:35:32,1349710,4208660,0,,900,47,{127:'Велосипеды и самокаты'}
53652635,2015-05-09 09:17:12,1751784,24675,0,,2277,34,"{598:'Для автомобилей', 5:'Запчасти', 817:'Двигатель'}"
101454439,2015-04-30 16:40:33,1281550,727969,0,,2277,22,{175:'Аксессуары'}
73759352,2015-05-03 07:55:32,1495245,2983750,0,,1729,9,
725722,2015-05-14 12:31:41,275361,1555567,1,,992,500001,{820:'Интернет-магазин'}
