AdID,LocationID,CategoryID,Params,Price,Title,IsContext
35328330,3960,22,"{176:'Обувь', 98:'42', 175:'Мужская одежда'}",1950.0,Туфли полуботинки кожаные,0
27562641,3960,60,"{178:'Для девочек', 179:'Брюки', 111:'110-116 см (4-6 лет)'}",200.0,"Брюки трикотажные, новые, р.92.98.110",0
4761879,4119,33,"{531:'Поселений (ИЖС)', 203:'Продам'}",310000.0,Участок 20 сот. (ИЖС),0
28765636,1123,6,"{200:'Продам', 511:'1', 564:'Не последний', 517:'Кирпичный', 573:'< 5'}",750000.0,"Комната 16 м² в 1-к, 1/1 эт.",0
2218496,3953,22,"{83:'Верхняя одежда', 86:'46–48 (L)', 175:'Женская одежда'}",4500.0,Дублёнка-натуральная овчина,0
26870535,3540,20,,500.0,Домашние петухи,0
36056158,1134,37,{14:'Картины'},3000.0,"Картина ""Грация"" (Триптих)",0
18961328,4294,43,"{258:'E-класс', 1283:'С пробегом', 633:'Чёрный', 184:'160 000 - 169 999', 695:'Задний', 632:'2.2', 210:'Mercedes-Benz', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Дизель', 187:'Седан', 188:'2009'}",950000.0,"Mercedes-Benz E-класс, 2009",0
28285851,2430,34,"{802:'16', 803:'Штампованные', 804:'Всесезонные', 5:'Шины, диски и колёса', 806:'75', 807:'6.5', 808:'5', 809:'139.7', 810:'24', 709:'Колёса', 805:'225'}",16000.0,Колеса на УАЗ,0
6850623,3061,43,"{257:'3', 1283:'С пробегом', 633:'Серый', 1159:0, 210:'Mazda', 184:'100 000 - 109 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 695:'Передний', 696:'правый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2004', 185:'Автомат'}",321000.0,"Mazda 3, 2004",0
6097114,1294,60,"{178:'Для мальчиков', 124:'25', 110:'Обувь'}",500.0,"Качественные и красивые, мембранные ботинки на вес",0
19121444,2757,2,,50.0,Ноутбук б/у,0
33094098,44,44,{223:'Оборудование и аксессуары'},1045.0,Аккумуляторная батарея Flama FLB-LP-E5 Li-Ion,0
13588177,1957,34,{5:'Аксессуары'},0.0,Отбойник капота к тайоте каролла,0
11257615,3921,54,"{576:'5-8', 550:'Студия', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}",9000.0,"Студия, 18 м², 2/5 эт.",0
6652039,1653,57,{130:'Средства для волос'},1500.0,Славянские волосы,0
35693734,1729,47,{127:'Детские коляски'},8000.0,Продам коляску для двойни-погодок,0
7801545,992,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",2000.0,Катушка зажигания celica zz1,0
16472105,2277,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",0.0,Renault kangoo,0
2057907,1885,54,"{549:'4', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}",3200000.0,"4-к квартира, 60 м², 2/5 эт.",0
31568796,3953,34,"{709:'Шины', 731:'245', 732:'45', 733:'18', 734:'Летние', 5:'Шины, диски и колёса'}",2600.0,"245/45R18 Goodyear Eagle RS-A, пара шт",0
12910514,2840,27,"{48:'Для дома', 487:'Стиральные машины'}",8000.0,Cтиральная машина,0
32368877,3771,60,"{178:'Для мальчиков', 477:'98-104 см (2-4 года)', 110:'Трикотаж'}",600.0,Набор Германия,0
7902758,3953,22,{175:'Аксессуары'},110.0,Очки Ray Ban опт наивысшее качество,0
27109838,1344,47,{127:'Игрушки'},7500.0,Машина на аккумуляторной батарее,0
24466549,4336,38,"{45:'Предметы интерьера, искусство'}",1236.0,"Фотообои ""Лесная деревня""",0
20392576,1002,54,"{549:'3', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}",8700000.0,"3-к квартира, 97 м², 6/9 эт.",0
13906354,992,19,"{535:'Квартира, апартаменты', 205:'Продам', 77:'Египет'}",840000.0,Квартира (Египет),0
5452163,1653,34,"{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}",2900.0,"Митсубиси лансер 9 фара под корректор лев., прав",0
36613376,1359,32,"{536:'Продам', 579:'Помещение свободного назначения'}",0.0,"Помещение свободного назначения, 143 м²",0
12367332,1294,16,{162:'Для студии и концертов'},29000.0,TC helicon VoiceLive Touch,0
15645250,4029,54,"{201:'Сниму', 765:'На длительный срок', 551:'3'}",0.0,Сниму 3-к квартиру,0
2194586,3960,60,"{178:'Для девочек', 179:'Обувь', 125:'34'}",5500.0,"Missouri новые, Италия, 34 р-р",0
24088357,3960,11,{104:'Ювелирные изделия'},2100.0,15088 Кольцо из серебра 925 пробы с аметистом и ку,0
12764339,3960,43,"{258:'S-класс', 1283:'С пробегом', 633:'Синий', 184:'300 000 - 309 999', 695:'Задний', 632:'3.2', 210:'Mercedes-Benz', 185:'Автомат', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2001'}",370000.0,"Mercedes-Benz S-класс, 2001",0
28652175,2430,22,"{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}",600.0,Жилет кожа PU новый,0
10486950,1436,60,"{178:'Для девочек', 179:'Другое'}",200.0,"Футболка плэй тудей, Ростовка 122",0
11787289,733,50,{44:'Инструменты'},9000.0,Бетоносмеситель сбр-170,0
10122692,3087,54,"{549:'3', 201:'Продам', 498:'Деревянный', 499:'Вторичка', 566:'Не последний', 575:'< 5'}",555000.0,"3-к квартира, 50 м², 1/1 эт.",0
2525287,576,34,{5:'Инструменты'},200000.0,Грейферный захват Ferrari гидравлический новый,0
539415,1299,41,{143:'Explay'},4000.0,Tornado,0
13936051,346,22,"{90:'48–50 (XL)', 83:'Платья и юбки', 175:'Женская одежда'}",1350.0,Вечернее платье,0
32516850,3953,52,{167:'Книги'},250.0,Джеффри Дивер Холодная луна,0
12163451,1592,43,"{1154:1, 1283:'С пробегом', 280:'2110', 633:'Серебряный ', 184:'200 000 - 209 999', 632:'1.5', 210:'ВАЗ (LADA)', 185:'Механика', 1142:'передние и задние', 695:'Передний', 696:'левый', 697:'Битый', 186:'Бензин', 187:'Седан', 188:'2000', 1150:1}",0.0,"ВАЗ 2110, 2000",0
21345841,2430,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",9850.0,Mitsubishi Outllander 2.0. Радиатор кондиционера,0
24335664,346,54,"{576:'5-8', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не последний', 504:'На длительный срок'}",15000.0,"1-к квартира, 30 м², 1/5 эт.",0
35271872,4145,34,"{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}",150.0,Продажа запчастей из гаража,0
8647489,1261,22,"{88:'36', 83:'Обувь', 175:'Женская одежда'}",500.0,Легкие удобные классические туфельки,0
8353741,3359,50,{44:'Двери'},20000.0,Ворота подъемно-секционные Алютех,0
20443635,926,33,"{531:'Поселений (ИЖС)', 203:'Продам'}",480000.0,Участок 15 сот. (ИЖС),0
2787416,1667,38,{45:'Шкафы и комоды'},16000.0,Шкаф купе арт 1206,0
23633020,3953,57,{130:'Приборы и аксессуары'},8000.0,Слуховой аппарат Unitron Next E,0
26026767,3960,5,{165:'Ролики и скейтбординг'},1950.0,"Penny board, Пенни skateboards Лонгборд, Скейт ""22",0
26996875,343,22,"{83:'Свадебные платья', 476:'42–44 (S)', 175:'Женская одежда'}",9000.0,Свадебное платье,0
7329168,3953,60,"{178:'Для девочек', 179:'Брюки', 111:'98-104 см (2-4 года)'}",490.0,Отличные сине-голубые джинсы на девочку NS,0
31368479,2840,250004,"{714:'Юриспруденция', 715:'Полный день', 822:'Высшее', 823:'0', 824:'Мужской', 825:'28'}",15000.0,"Помощник адвоката, юриста",0
31266847,3960,34,"{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}",14700.0,Капот Hyundai Tucson IX35,0
7874777,1123,38,{45:'Другое'},500.0,Гиацинт из бисера,0
24397544,2327,45,{211:'Далматин'},0.0,Отдам в хорошие руки,0
23372230,4518,54,"{576:'9-12', 550:'3', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}",40000.0,"3-к квартира, 60 м², 11/12 эт.",0
18203916,4423,22,"{90:'44–46 (M)', 83:'Платья и юбки', 175:'Женская одежда'}",600.0,Туника,0
30390799,230,34,{5:'Аксессуары'},7000.0,Палатка для прицепа-дача,0
18735116,3939,250006,,23000.0,Водитель-экспедитор,0
4516568,1885,27,"{48:'Для кухни', 486:'Вытяжки'}",3000.0,Вытяжка elikor,0
16459230,414,34,"{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}",0.0,Авторазбор nexia нексия делали бу двигателя,0
25315,3976,9,{51:'Товары для кухни'},325.0,Набор кокотниц с ложкой,0
15498175,1729,50,{44:'Инструменты'},25000.0,Пила торцовочная Metabo KGS 254 I Plus 1800вт,0
11407310,3960,34,"{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}",13000.0,Комплект задних фонарей Мицубиси Лансер 10 сед чер,0
26719085,151,6,"{200:'Сниму', 778:'На длительный срок'}",15000.0,Сниму комнату,0
23937936,1636,29,{483:'Аксессуары'},100.0,Кабель питания 1.8 м (новый),0
28917133,1743,34,"{709:'Шины', 731:'255', 732:'55', 733:'18', 734:'Летние', 5:'Шины, диски и колёса'}",21700.0,255/55 R18 toyo T1 Sport SUV,0
16445796,3679,52,"{167:'Журналы, газеты, брошюры'}",0.0,"Журнал ""Роман газета",0
36595183,795,42,"{202:'Продам', 556:'Дом', 525:'0'}",1360000.0,Дом 32 м² на участке 7 сот.,0
20487874,2077,34,{5:'Аудио- и видеотехника'},2000.0,Переходная рамка на магнитолу gx110,0
25421635,3960,37,{14:'Монеты'},500000.0,1873г,0
31926643,3679,250005,"{716:'Ремонт, строительство'}",0.0,Дома под ключ,0
4871694,44,50,{44:'Инструменты'},6000.0,Тиски станочные,0
8515078,3953,60,"{112:'74-80 см (7-12 мес)', 178:'Для девочек', 179:'Верхняя одежда'}",1200.0,Комбенизон + поддева Джоннотан,0
1703909,3350,41,{143:'Nokia'},2000.0,N 82,0
14578271,3960,22,"{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}",48000.0,Очень красивая шубка из каракуля свакара с норкой,0
12106635,3953,22,"{83:'Нижнее бельё', 175:'Женская одежда', 491:'44–46 (M)'}",350.0,"Свадебные аксессуары подвязки, чулки",0
30903361,3953,43,"{227:'80', 633:'Зелёный', 1159:0, 210:'Audi', 184:'300 000 - 309 999', 1162:0, 1165:0, 1135:0, 632:'1.8', 1138:0, 1283:'С пробегом', 695:'Передний', 696:'левый', 185:'Механика', 186:'Бензин', 187:'Седан', 188:'1991'}",30000.0,"Audi 80, 1991",0
35428695,343,47,{127:'Детские коляски'},4000.0,"Коляска-трансформер ""izacco Z8""",0
5960645,4292,53,{181:'Промышленное'},0.0,Расходомеры VZO 25,0
1508534,2319,26,"{132:'Видео, DVD и Blu-ray плееры'}",3200.0,Dvdкнижкой с документами в упаковке,0
33904785,2077,22,"{83:'Верхняя одежда', 86:'40–42 (XS)', 175:'Женская одежда'}",800.0,Шуба,0
10681622,3771,50,{44:'Стройматериалы'},0.0,Продам брус доску,0
25995658,4145,250005,"{721:'Полиграфия, дизайн', 716:'Реклама, полиграфия'}",45.0,"Печать чертежей А1-45р., А0-90р",0
